"org","organisation","year","measure","score","headcount","parent","par"
"NRS","National Records of Scotland",2014,"B46",14,390,"Scottish Government","SG"
"NRS","National Records of Scotland",2014,"B47",33,390,"Scottish Government","SG"
"NRS","National Records of Scotland",2014,"B48",25,390,"Scottish Government","SG"
"NRS","National Records of Scotland",2014,"B49",28,390,"Scottish Government","SG"
"NRS","National Records of Scotland",2014,"B50",41,390,"Scottish Government","SG"
"NRS","National Records of Scotland",2014,"B51",28,390,"Scottish Government","SG"
"NRS","National Records of Scotland",2014,"B52",39,390,"Scottish Government","SG"
"NRS","National Records of Scotland",2014,"B53",26,390,"Scottish Government","SG"
"ESTYN","ESTYN ",2014,"B01",96,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B02",91,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B03",90,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B04",66,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B05",72,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B06",98,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B07",97,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B08",99,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B09",76,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B10",81,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B11",79,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B12",78,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B13",77,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B14",87,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B15",82,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B16",75,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B17",79,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B18",50,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B19",90,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B20",86,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B21",81,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B22",75,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B23",66,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B24",53,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B25",60,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B26",83,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B27",89,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B28",77,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B29",83,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B30",97,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B31",86,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B32",96,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B33",94,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B34",84,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B35",71,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B36",75,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B37",49,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B38",52,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B39",50,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B40",76,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B41",73,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B42",76,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B43",62,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B44",75,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B45",62,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B46",66,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B47",82,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B48",61,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B49",62,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B50",75,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B51",71,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B52",65,110,"National Assembly for Wales","NAW"
"ESTYN","ESTYN ",2014,"B53",65,110,"National Assembly for Wales","NAW"
"AIB","Office of Accountant in Bankruptcy",2014,"B01",91,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B02",83,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B03",76,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B04",57,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B05",83,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B06",92,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B07",90,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B08",89,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B09",73,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B10",89,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B11",83,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B12",73,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B13",75,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B14",83,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B15",79,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B16",69,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B17",73,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B18",39,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B19",84,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B20",82,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B21",79,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B22",80,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B23",60,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B24",55,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B25",47,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B26",85,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B27",84,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B28",65,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B29",83,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B30",89,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B31",80,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B32",85,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B33",92,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B34",79,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B35",78,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B36",88,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B37",31,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B38",41,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B39",25,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B40",68,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B41",79,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B42",64,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B43",72,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B44",57,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B45",49,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B46",53,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B47",68,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B48",46,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B49",45,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B50",48,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B51",63,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B52",39,140,"Scottish Government","SG"
"AIB","Office of Accountant in Bankruptcy",2014,"B53",48,140,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B01",86,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B02",78,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B03",69,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B04",55,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B05",78,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B06",86,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B07",84,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B08",90,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B09",71,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B10",84,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B11",75,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B12",69,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B13",57,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B14",78,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B15",76,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B16",61,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B17",64,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B18",30,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B19",88,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B20",76,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B21",61,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B22",59,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B23",49,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B24",33,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B25",43,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B26",65,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B27",73,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B28",59,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B29",65,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B30",84,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B31",69,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B32",80,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B33",86,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B34",75,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B35",61,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B36",73,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B37",41,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B38",51,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B39",39,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B40",43,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B41",75,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B42",47,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B43",41,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B44",47,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B45",24,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B46",22,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B47",43,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B48",30,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B49",30,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B50",56,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B51",51,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B52",49,50,"Scottish Government","SG"
"OSCR","Office of the Scottish Charity Regulator",2014,"B53",49,50,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B01",89,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B02",79,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B03",76,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B04",45,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B05",61,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B06",87,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B07",83,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B08",88,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B09",61,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B10",81,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B11",73,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B12",68,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B13",70,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B14",72,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B15",56,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B16",56,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B17",62,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B18",32,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B19",86,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B20",76,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B21",59,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B22",63,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B23",45,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B24",41,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B25",42,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B26",83,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B27",87,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B28",63,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B29",75,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B30",89,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B31",74,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B32",80,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B33",94,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B34",82,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B35",69,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B36",73,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B37",46,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B38",48,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B39",43,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B40",41,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B41",40,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B42",37,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B43",48,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B44",37,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B45",35,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B46",33,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B47",53,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B48",30,930,"Scottish Government","SG"
"ROS","Registers of Scotland ",2014,"B49",35,930,"Scottish Government","SG"
